,val_loss,loss,precision,recall,f1,bce,roc-auc,pr-auc,val_precision,val_recall,val_f1,val_bce,val_roc-auc,val_pr-auc
0,0.35108257363126216,0.3548608051268964,0.22601634617927896,0.6641535830872066,0.3372604740196949,0.34795262316799025,0.7256040876036024,0.26559437107501127,0.22365228399620213,0.6612085769980507,0.33424646735381647,0.34767403238423167,0.7236066065491933,0.26575832914552067
1,0.3498560921052979,0.3499043207373832,0.22922277029729368,0.6681952432768538,0.34134720374818844,0.34611626280424884,0.7299936648513814,0.2705185634178919,0.22566782502586413,0.6633138401559454,0.33676418194054075,0.3465039099338348,0.7259717820185361,0.2684951541394078
2,0.34881381268537653,0.3488605100367294,0.23024486740804107,0.6694388310275143,0.3426423200859291,0.3444006420368375,0.7324780778035946,0.27540819008870915,0.2253843899059344,0.6594931773879142,0.3359548776612647,0.3453641201855242,0.7267772685066393,0.2709127588445164
3,0.34927676236525623,0.3482075650050694,0.23157386546507885,0.6710710399502565,0.3443270189431705,0.34428680341695433,0.7346220402515375,0.2775950483889762,0.22650280523644137,0.6610526315789473,0.33739926375485024,0.3455471109233354,0.7276431783662067,0.272489476752461
4,0.3488748933818297,0.3475942506166748,0.23248125151197485,0.6722369034665009,0.3454832331382692,0.34341501006300096,0.7368043122176662,0.28016703587723346,0.22774960422871554,0.6618323586744639,0.3388829001477223,0.34523842989517145,0.7282172757515941,0.27290189298178197
5,0.34912530985335594,0.34693255299879794,0.2334051724137931,0.6734027669827453,0.3466570639779138,0.3430763899133238,0.738776526086629,0.28327071078241295,0.22786136485760344,0.6612865497076024,0.3389349585373164,0.3454138494337164,0.7286013393104211,0.27396399852742115
6,0.3483944073052616,0.34614125370720294,0.23480117860135702,0.6751127001399037,0.34842255159549934,0.34103885941074813,0.7410218117354734,0.2873369045968647,0.2267434042438749,0.6573879142300195,0.33718605023196296,0.3449173350836814,0.7290694689436845,0.274619843359402
7,0.34810263035974465,0.3453771573323409,0.23627238198589257,0.6769003575314784,0.35027953183445276,0.34036760751502587,0.744254725638626,0.29190475750416617,0.2283794444897848,0.6545808966861598,0.33861729590190387,0.34468065013334154,0.7292639110122756,0.2750836656404233
8,0.34817655505059836,0.34444116227278404,0.2384290195008864,0.679465257267216,0.35299105610627685,0.33919812034187957,0.7467357975744737,0.29565688249954203,0.2284193284193284,0.6523976608187134,0.33836821352744917,0.344935726935002,0.7289659260153698,0.27452375497219833
9,0.348727090386036,0.34343609131845315,0.24090435164352741,0.6824187781750349,0.35609993510707333,0.3384864362009469,0.7498693828068528,0.2999261872891587,0.22865778266245362,0.6488888888888888,0.33815522145469323,0.34534121345961233,0.7283867719197621,0.2745348318355577
10,0.3494065633603629,0.3422227754222172,0.2433961743354771,0.685372299082854,0.3592219166921275,0.33679740638146877,0.7544573194654711,0.30663357625487436,0.22847022359973435,0.6437426900584795,0.3372480137252099,0.34573446886262593,0.7264682604449498,0.27265904864231766
11,0.3520979839245487,0.34094779676444203,0.24550599201065246,0.6878594745841754,0.3618595903013452,0.33570200013902074,0.7572908594848138,0.3101796267368775,0.2288777499303815,0.6408576998050682,0.3372935262131938,0.3484993374955498,0.7246023401875303,0.27167281249354147
12,0.35048411992515094,0.3395582691844588,0.24980381165919283,0.6927561013524017,0.3671981213694228,0.3324422553924609,0.7622578723827622,0.31890546897035,0.2295123460262107,0.6363352826510721,0.3373498956244962,0.3470533634931987,0.7242532684194314,0.2708327467174833
