,val_loss,loss,precision,recall,f1,bce,roc-auc,pr-auc,val_precision,val_recall,val_f1,val_bce,val_roc-auc,val_pr-auc
0,0.35289637542494273,0.375627538903827,0.22398547291962734,0.6615109591170527,0.33465712488203836,0.34996645019806455,0.7232131325708051,0.26332947317631344,0.22156001672940193,0.6608966861598441,0.3318650770345138,0.34959818915334995,0.7215936226507703,0.26416904494657584
1,0.35353070720634455,0.3798401001870167,0.22567260426026745,0.6636872376807088,0.3368176080782581,0.34975693972670474,0.7267314792561855,0.26664217440950244,0.22264507493241648,0.6614424951267056,0.3331500608726387,0.3498621250225417,0.72246291527819,0.2638381758280034
2,0.3515430125021178,0.3502292989375428,0.22888196275873093,0.6678066221047723,0.34091855966669976,0.34733545083210804,0.7316074738768914,0.2751123202207342,0.22416757028377984,0.6608966861598441,0.33478157832372224,0.34803013043006414,0.725335234015958,0.2692489361846976
3,0.35018785079584624,0.34852317521731835,0.2313774894791862,0.6709155914814239,0.3440894505012656,0.3454698402218334,0.7342749282307225,0.278918715702034,0.2256004702236234,0.658401559454191,0.33605285151430736,0.34681232500552667,0.7264455694249484,0.26930181440323514
4,0.350850369663646,0.3486263059562107,0.23228198377303746,0.6720037307632519,0.3452323909918544,0.3458007476469269,0.7362957721516717,0.28027821337104003,0.2259364755199656,0.6555945419103314,0.33605787485761107,0.3473981637427537,0.7267422342300642,0.2714469008075663
5,0.35013381911564717,0.3471670705347147,0.23532277710109623,0.675734494015234,0.349079520587822,0.34433233000925745,0.741864471278197,0.2889064882979406,0.22779714139039745,0.6573879142300195,0.3383497873023517,0.34692352840247564,0.728976048380199,0.27343813545070234
6,0.34993674681770787,0.34480313287036657,0.23819648893250464,0.6791543603295508,0.35269424823410694,0.34258701382573226,0.7455177752221707,0.2949905695848969,0.22771331058020478,0.6502923976608187,0.33731041456016175,0.3465439731686516,0.727947921743306,0.2713953604180761
7,0.35156042907336216,0.34492525083535297,0.23778013778830706,0.678688014923053,0.3521748774929924,0.3441242673115828,0.7450109188214784,0.2924841798811213,0.22803952612327347,0.651384015594542,0.3378151600315413,0.34811754424090496,0.7271068070712102,0.2704309175050123
8,0.34992482459781493,0.3445500827106175,0.24342305037957213,0.685372299082854,0.35925118657187677,0.34062145804705096,0.7524805037266832,0.30383114513743165,0.22811040808996214,0.6437426900584795,0.336855848871843,0.3468612460286636,0.7263006251568762,0.27187942181968044
9,0.349701928142461,0.3410356288614747,0.24783105978185063,0.6905020985543292,0.3647486297292304,0.3369961003500293,0.7601452800759345,0.3174473740478274,0.22818024650047403,0.6380506822612085,0.3361472261589336,0.34667788717204706,0.7250159068128851,0.2687585088092185
10,0.3499340501459127,0.33952018113738713,0.24865831842576028,0.6914347893673247,0.36577443361703876,0.3355858567199879,0.7610530544264705,0.3173011534300904,0.22897130860741777,0.6378167641325536,0.33697219361483005,0.34681297954496226,0.7233233390968739,0.26508415849033945
11,0.3503971229656977,0.3404734043861272,0.2504490849893342,0.6935333436965646,0.3680042891904153,0.33610128569373393,0.7644978702075468,0.32348342054974605,0.22814379633515178,0.6358674463937621,0.3358039942351246,0.3472792801031284,0.7235904131804514,0.2660084691657876
12,0.35237162474526496,0.33621037330121356,0.2613528378495119,0.7054251515622572,0.3814006261424999,0.3294535268882685,0.7776982294363383,0.35387663985187434,0.22662472584555005,0.6123196881091618,0.33081281462602946,0.3494152543828587,0.715795632790353,0.25650960968928876
13,0.3531923467302947,0.3306272155365646,0.2608633134903517,0.7050365303901757,0.3808224353995676,0.33176545197402885,0.7774693660242553,0.3487148319511618,0.22923760604836382,0.6194152046783625,0.33463215316245076,0.3500304156965422,0.7169223087032817,0.25752039288272527
14,0.35417895757570633,0.3336640914216391,0.25923378893378035,0.7031711487641846,0.3788129383439757,0.33129513276827116,0.7772885483988489,0.35507699992070557,0.22671983475816168,0.6162183235867447,0.33148082125705175,0.3506444586326333,0.7141817153213468,0.2542640439168987
